part	man	module
GO 60 FAV M	Belden	Belden
GPSDM04	Pulse Electronics	Pulse Electronics Corporation
GPSNMO07	Pulse Electronics	Pulse Electronics Corporation
GPSNMO07	Pulse Electronics	Pulse Electronics_LC
GPSNMO08	Pulse Electronics	Pulse Electronics Corporation
GPSNMO09	Pulse Electronics	Pulse Electronics Corporation
GSAA36A1B	Honeywell	Honeywell
GSAA41A1B	Honeywell	Honeywell
GSAC01A1B	Honeywell	Honeywell
GSAC01B	Honeywell	Honeywell
GSXA46B	Honeywell	Honeywell
GVX1500K1250GS	Schneider Electric	Schneider Electric_LC
GVX1500K1500GS	Schneider Electric	Schneider Electric_LC
GVXMBCR750KG	Schneider Electric	Schneider Electric_LC
H075X044H1T	Panduit	Panduit
H100X034H1T-2-B	Panduit	Panduit
H100X034H2T	Panduit	Panduit
H100X034HGT-2	Panduit	Panduit
H100X044H1T-2	Panduit	Panduit
H100X044H1T-2-B	Panduit	Panduit
H100X044H2T	Panduit	Panduit
H100X064H1T-2	Panduit	Panduit
H100X084H1C	Panduit	Panduit
H100X084HGT-2	Panduit	Panduit
H100X122H1T-2	Panduit	Panduit
H100X165H1T-2	Panduit	Panduit
H100X165H2T	Panduit	Panduit
H100X165H2T-2	Panduit	Panduit
H150X025H1T	Panduit	Panduit
H150X025H1T-B	Panduit	Panduit
H150X044H1T	Panduit	Panduit
H150X044H2T	Panduit	Panduit
H200X034H4T	Panduit	Panduit
H200X034HFT-2	Panduit	Panduit
H200X064H1T-2-B	Panduit	Panduit
H200X064HFT-2	Panduit	Panduit
H200X084H1T-2-B	Panduit	Panduit
H200X084HFT-2	Panduit	Panduit
H200X165H2T	Panduit	Panduit
H200X240H2T	Panduit	Panduit
H8550HBAAB	Bulgin Limited	Bulgin Components PLC
H8553VBNAP	Bulgin Limited	Bulgin Components PLC
H8580ABNAA	Bulgin Limited	Bulgin Components PLC
H8600VBAAS	Bulgin Limited	Bulgin Components PLC
H8620VBAAC	Bulgin Limited	Bulgin Components PLC
HB5013HLT	Pulse Electronics	Pulse Electronics_LC
HB5605NL	Pulse Electronics	Pulse Electronics_LC
HCB-625	Jonard Tools	Jonard Industries
HDD-T12T-ST12000NM000J	Super micro Computer, Inc	Super micro Computer_Inc
HDD-T12T-ST12000NM000J	Super micro Computer, Inc	Super micro Computer_Inc_2
HDS-2TV-MZ7LM480HCHP005	Super micro Computer, Inc	Super micro Computer_Inc
HDS-IUN0-SSDPE2KE016T8	Super micro Computer, Inc	Super micro Computer_Inc
HDS-IUN0-SSDPE2KE016T8	Super micro Computer, Inc	Super micro Computer_Inc_2
HFB050078	iNRCORE, LLC	PulseR, LLC
HFB050100	iNRCORE, LLC	PulseR, LLC
HFB050150	iNRCORE, LLC	PulseR, LLC
HFS3T8GEEWX091N	SK hynix Inc	SK hynix Inc
HG37-200-AA-00	NIDEC COMPONENTS CORPORATION	NIDEC Copal Electronics
HGES2615PK	Brother Industries, Ltd	Brother International
HH-3595-BCB	Bud Industries	Bud Industries
HIA800480T030-ZHC	Powertip Technology	Powertip Technology
HIA800480T033IHC07	Powertip Technology	Powertip Technology
HMA320240T028-ZHC	Powertip Technology	Powertip Technology
HNA480272T016-ZHC	Powertip Technology	Powertip Technology
HNA800480T030-ZHC	Powertip Technology	Powertip Technology
HP3040-9RG	Bel Power Solutions	Bel Power Solutions
HP4540-9RG	Bel Power Solutions	Bel Power Solutions
HP4560-9RG	Bel Power Solutions	Bel Power Solutions
HRA800480T030-ZHC	Powertip Technology	Powertip Technology
HRP2320-9RB1G	Bel Power Solutions	Bel Power Solutions
HS2C6M26C	Switchcraft	Switchcraft
HS2C7M26A	Switchcraft	Switchcraft
HS4X4LG6NM	Panduit	Panduit
HSB112FR100FT	BURNDY	BURNDY
HSB34FRFT	BURNDY	BURNDY
HSC112FR100FT	BURNDY	BURNDY
HSC200FR100FT	BURNDY	BURNDY
HSG-115V-650	Panduit	Panduit
HSKIT-400-XBS	Bel Power Solutions	Bel Power Solutions
HST0.8-12-5Y	Panduit	Panduit
HST1.1-6-XY	Panduit	Panduit
HST1.5-12-5Y	Panduit	Panduit
HSTT06-C5	Panduit	Panduit
HSTT100-Y	Panduit	Panduit
HSTTPN200-CC	Panduit	Panduit
HSTTPN50-CC	Panduit	Panduit
HSTTVA150-48-5	Panduit	Panduit
HTMLT8WEH-LP	Panduit	Panduit
HXB5G008HLT	Pulse Electronics	Pulse Electronics_LC
HYVRP-04V-W-A-S	J.S.T.MFG.CO.,LTD	JST Manufacturing_LC
HZZ00608-G	Bel Power Solutions	Bel Power Solutions
HZZ00624-G	Bel Power Solutions	Bel Power Solutions
INS ASSY SKT DPXME-AW8S	ITT Cannon	ITT Cannon_LC
INSUL ASSY CV3450-36-6 PIN	ITT Cannon	ITT Cannon_LC
INSUL CA-KE20-18P FR	ITT Cannon	ITT Cannon_LC
INSUL CA-KE24-28S RR	ITT Cannon	ITT Cannon_LC
INSUL CA-KR14S-5S RR	ITT Cannon	ITT Cannon_LC
INSUL CA-KR28-22P RR	ITT Cannon	ITT Cannon_LC
INSUL FRA/FRF 28-12P ASSY	ITT Cannon	ITT Cannon_LC
INSUL HR10SL-4S RR	ITT Cannon	ITT Cannon_LC
INSUL KIT NLD-1-BN-M40	ITT Cannon	ITT Cannon_LC
INSUL MS-K14S-5P RR	ITT Cannon	ITT Cannon_LC
INSUL MS-K20-27P RR	ITT Cannon	ITT Cannon_LC
INSUL REAR CA-KE28-20S	ITT Cannon	ITT Cannon_LC
IP-6137	Bud Industries	Bud Industries
IPG-2221354-G	Bud Industries	Bud Industries
IPG-22216	Bud Industries	Bud Industries
IPG-222164-G	Bud Industries	Bud Industries
IPG-22225	Bud Industries	Bud Industries
IPV-1116	Bud Industries	Bud Industries
IPV-67161-B	Bud Industries	Bud Industries
ISTPH6X1.5MBL	Panduit	Panduit
ISTPH6X1MBL	Panduit	Panduit
ISTPH6X3MBL	Panduit	Panduit
IT04-6P-006-N	ITT Cannon	ITT Cannon_LC
J2CE2021-25	ITT Cannon	ITT Cannon_LC
J2CE4821-25L0A-241	ITT Cannon	ITT Cannon_LC
J2CE7521-25S0A	ITT Cannon	ITT Cannon_LC
J2CE8021-10S0A	ITT Cannon	ITT Cannon_LC
J2CE8021-21S0A-317	ITT Cannon	ITT Cannon_LC
J2CE8021-25S0A-317	ITT Cannon	ITT Cannon_LC
JA77850	Cinch Connectivity Solutions	Cinch Connectors_LC
JAND38999/23YE8PN	ITT Cannon	ITT Cannon_LC
JAND3899923NC35PN	ITT Cannon	ITT Cannon_LC
JANMS27470Y11D35P	ITT Cannon	ITT Cannon_LC
JANMS27470Y9E35P	ITT Cannon	ITT Cannon_LC
JANMS27471Y11D35P	ITT Cannon	ITT Cannon_LC
JANMS27471Y15D35P	ITT Cannon	ITT Cannon_LC
JANMS27478Y10D35P	ITT Cannon	ITT Cannon_LC
JB-3954	Bud Industries	Bud Industries
JB-3957	Bud Industries	Bud Industries
JBH-4955-KO	Bud Industries	Bud Industries
JBH-4956-KO	Bud Industries	Bud Industries
JS-223-B	Honeywell	Honeywell
K-HD43XSA-50	iStarUSA	iStarUSA
K14-131.121071	EAO	EAO
K6CM-VBMA-EIP	Omron	Omron
K6CM-VBMD-EIP	Omron	Omron
KC2016K30.0000C10E00	Kyocera	Kyocera
KC2016K80.0000C10E00	Kyocera	Kyocera
KC2016Z11.2896C15XXK	Kyocera	Kyocera
KC2520Z14.7456C1KX00	Kyocera	Kyocera
KD2-00-43000000	Honeywell	Honeywell
KD2-00-46000Y07	Honeywell	Honeywell
KD2-00-46900Y00	Honeywell	Honeywell
KGI768	Pulse Electronics	Pulse Electronics Corporation
KGI768	Pulse Electronics	Pulse Electronics_LC
KJ2-00-06900007	Honeywell	Honeywell
KJ3T12N35SNL16	ITT Cannon	ITT Cannon_LC
KJA0-9W POS A SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA0-9W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA6T25W43PN	ITT Cannon	ITT Cannon_LC
KJA7-11F-C SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-11W-B SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-13F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-13W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-13W-A SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-13W-B SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-15F-A SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-17F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-19F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-19W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-19W-A SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-21F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-23W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-25F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-25F-A SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-25F-B SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-25W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-9F POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7-9W POS N SHELL ASSY	ITT Cannon	ITT Cannon_LC
KJA7T15W15SN	ITT Cannon	ITT Cannon_LC
KJAPT25W42PAL	ITT Cannon	ITT Cannon_LC
KJAQ6NT25F8CNL	ITT Cannon	ITT Cannon_LC
KJB0T25W35PAL	ITT Cannon	ITT Cannon_LC
KJB7T13W8SN	ITT Cannon	ITT Cannon_LC
KJB7T15F35SN	ITT Cannon	ITT Cannon_LC
KJB7T15F5SN	ITT Cannon	ITT Cannon_LC
KJB7T15W5SN	ITT Cannon	ITT Cannon_LC
KJB7T25W35SA	ITT Cannon	ITT Cannon_LC
KJG6T24N61PN	ITT Cannon	ITT Cannon_LC
KJL3T17B26PN	ITT Cannon	ITT Cannon_LC
KJL6T-15F POS A BBL ASSY	ITT Cannon	ITT Cannon_LC
KJL6T13B98SN	ITT Cannon	ITT Cannon_LC
KJL6T23B21SN	ITT Cannon	ITT Cannon_LC
KJL7T17B35SAL	ITT Cannon	ITT Cannon_LC
KJL7T19B32SAL	ITT Cannon	ITT Cannon_LC
KJL7T19B32SNL	ITT Cannon	ITT Cannon_LC
KJL7T21N41PN	ITT Cannon	ITT Cannon_LC
KK3A36U-4N	BURNDY	BURNDY
KP-HSTTA	Panduit	Panduit
KPSE6E145P-DZF42	ITT Cannon	ITT Cannon_LC
KPSE6E1832P-DN	ITT Cannon	ITT Cannon_LC
KPT02E123SA71	ITT Cannon	ITT Cannon_LC
KPT07A2241SEXA206	ITT Cannon	ITT Cannon_LC
KPTB18-32PS-A240	ITT Cannon	ITT Cannon_LC
KPTC2E10-6SFMA	ITT Cannon	ITT Cannon_LC
KPTC6E16-23SFDZ	ITT Cannon	ITT Cannon_LC
KPTC6F18-32PF	ITT Cannon	ITT Cannon_LC
L-4453	IDEAL INDUSTRIES, INC	IDEAL Industries
L128-2790SA35A00A1	Lumileds	Lumileds
L1HZ-3070200000000	Lumileds	Lumileds
L1RX-RED2000000000	Lumileds	Lumileds
L213-2770008MDE001	Lumileds	Lumileds
L213-2780008MDE001	Lumileds	Lumileds
L213-2780012MDE001	Lumileds	Lumileds
L213-3080008MDE001	Lumileds	Lumileds
L213-3080012MDE001	Lumileds	Lumileds
L213-3080016MDE001	Lumileds	Lumileds
L213-3570008MDE001	Lumileds	Lumileds
L213-3570012MDE001	Lumileds	Lumileds
L213-3570016MDE001	Lumileds	Lumileds
L213-4070008MDE001	Lumileds	Lumileds
L213-4070012MDE001	Lumileds	Lumileds
L213-4070016MDE001	Lumileds	Lumileds
L213-4080008MDE001	Lumileds	Lumileds
L213-4080012MDE001	Lumileds	Lumileds
L213-4080016MDE001	Lumileds	Lumileds
L213-5070008MDE001	Lumileds	Lumileds
L213-5070012MDE001	Lumileds	Lumileds
L213-5070016MDE001	Lumileds	Lumileds
L213-5770008MDE001	Lumileds	Lumileds
L213-5770012MDE001	Lumileds	Lumileds
L213-5770016MDE001	Lumileds	Lumileds
L225-2780024MLU010	Lumileds	Lumileds
L225-4070024MLU010	Lumileds	Lumileds
L225-5080024MLU010	Lumileds	Lumileds
L225-5770024MLU010	Lumileds	Lumileds
L225-5780024MLU010	Lumileds	Lumileds
L225-5790024MLU010	Lumileds	Lumileds
L2C6-30902L08A15X0	Lumileds	Lumileds
L2C6-30902L10A15X0	Lumileds	Lumileds
LA3-00-43000000	Honeywell	Honeywell
LB-1190	IDEAL INDUSTRIES, INC	IDEAL Industries
LB2-00-4300V000	Honeywell	Honeywell
LB3-00-46000000	Honeywell	Honeywell
LB3-00-46000E0G	Honeywell	Honeywell
LC081S-E03024-25-S-050	MOONS INDUSTRIES	MOONS INDUSTRIES
LC111S-E04025-12-S-050	MOONS INDUSTRIES	MOONS INDUSTRIES
LC111S-E04025-38-S-050	MOONS INDUSTRIES	MOONS INDUSTRIES
LCMA150-10-X	Panduit	Panduit
LE D P1MS-ETFQ-R	ams OSRAM	ams AG
LE143S-T6503-100-AR1-S-150	MOONS INDUSTRIES	MOONS INDUSTRIES
LE143S-T6503-200-AR1-S-150	MOONS INDUSTRIES	MOONS INDUSTRIES
LE143S-T6503-50-AR1-S-150	MOONS INDUSTRIES	MOONS INDUSTRIES
LFWLP120-CK	Bel Power Solutions	Bel Power Solutions
LFWLP225-CK	Bel Power Solutions	Bel Power Solutions
LFXTAL055047BULK	IQD Frequency Products	IQD Frequency Products
LGRTB3CB01-000	Honeywell	Honeywell
LGRTC3CA01-000	Honeywell	Honeywell
LGRTC3CB01-000	Honeywell	Honeywell
LK4601-9ERD8TG	Bel Power Solutions	Bel Power Solutions
LM1001-9PD2G	Bel Power Solutions	Bel Power Solutions
LM1601-9PG	Bel Power Solutions	Bel Power Solutions
LM1601-9RD7HG	Bel Power Solutions	Bel Power Solutions
LN081S-E03024-70-S-050	MOONS INDUSTRIES	MOONS INDUSTRIES
LP152NMO	Pulse Electronics	Pulse Electronics Corporation
LP152NMO	Pulse Electronics	Pulse Electronics_LC
LP800SMA	Pulse Electronics	Pulse Electronics Corporation
LP800SMA	Pulse Electronics	Pulse Electronics_LC
LPT600/3800DMNW	Pulse Electronics	Pulse Electronics Corporation
LPT600/3800DMNW	Pulse Electronics	Pulse Electronics_LC
LPT600/71DMN	Pulse Electronics	Pulse Electronics Corporation
LPT600/71DMN	Pulse Electronics	Pulse Electronics_LC
LPT698/3800MM	Pulse Electronics	Pulse Electronics Corporation
LPT698/3800MM	Pulse Electronics	Pulse Electronics_LC
LR2320-9B1	Bel Power Solutions	Bel Power Solutions
LS4740-9ERD2G	Bel Power Solutions	Bel Power Solutions
LS4A3K	Honeywell	Honeywell
LS4A3K-1B	Honeywell	Honeywell
LS4K1A-8A	Honeywell	Honeywell
LS4M2D	Honeywell	Honeywell
LSA1A1	Honeywell	Honeywell
LSA1A3	Honeywell	Honeywell
LSA1AA	Honeywell	Honeywell
LSA1AC	Honeywell	Honeywell
LSA1E-1B	Honeywell	Honeywell
LSA1F	Honeywell	Honeywell
LSA4S	Honeywell	Honeywell
LSB3K	Honeywell	Honeywell
LSC5A	Honeywell	Honeywell
LSD2F	Honeywell	Honeywell
LSD7L	Honeywell	Honeywell
LSM7N-1B	Honeywell	Honeywell
LSN2B	Honeywell	Honeywell
LSN3K	Honeywell	Honeywell
LSN5A	Honeywell	Honeywell
LSN6B	Honeywell	Honeywell
LSR3K1	Honeywell	Honeywell
LSU5A	Honeywell	Honeywell
LSU9A	Honeywell	Honeywell
LSV3K	Honeywell	Honeywell
LSW1A5	Honeywell	Honeywell
LSW1E	Honeywell	Honeywell
LSW2B	Honeywell	Honeywell
LSW3K	Honeywell	Honeywell
LSW5A	Honeywell	Honeywell
LSXA4L-1A	Honeywell	Honeywell
LSXA4L-2C	Honeywell	Honeywell
LSXA4L-4M	Honeywell	Honeywell
LSXD3K	Honeywell	Honeywell
LSXD4L	Honeywell	Honeywell
LSXD4L6	Honeywell	Honeywell
LSXM4N4-1A	Honeywell	Honeywell
LSXM4N5	Honeywell	Honeywell
LSXM4N5-1A	Honeywell	Honeywell
LSXN3K	Honeywell	Honeywell
LSXP3K3	Honeywell	Honeywell
LSXP4L	Honeywell	Honeywell
LSXR3K	Honeywell	Honeywell
LSXR4L	Honeywell	Honeywell
LSXR4L-1C	Honeywell	Honeywell
LSXV3K	Honeywell	Honeywell
LSXV7L	Honeywell	Honeywell
LSXYAB4L	Honeywell	Honeywell
LSXYMB4N	Honeywell	Honeywell
LSXYNB4L	Honeywell	Honeywell
LSXYPB3K	Honeywell	Honeywell
LSYAB1A-1B	Honeywell	Honeywell
LSYAB1A-2A	Honeywell	Honeywell
LSYAB1E	Honeywell	Honeywell
LSYAB2B	Honeywell	Honeywell
LSYAB3K	Honeywell	Honeywell
LSYAB4L	Honeywell	Honeywell
LSYAB5A	Honeywell	Honeywell
LSYAB6B-1B	Honeywell	Honeywell
LSYAB6B-2D	Honeywell	Honeywell
LSYAB7L	Honeywell	Honeywell
LSYAB7L-1A	Honeywell	Honeywell
LSYAC1ADD	Honeywell	Honeywell
LSYAC2B	Honeywell	Honeywell
LSYAC3KPB-FP	Honeywell	Honeywell
LSYAC4LX-FP	Honeywell	Honeywell
LSYAC5A	Honeywell	Honeywell
LSYCB4L	Honeywell	Honeywell
LSYCC4L	Honeywell	Honeywell
LSYDB4L	Honeywell	Honeywell
LSYDC1A	Honeywell	Honeywell
LSYEC6B	Honeywell	Honeywell
LSYFB1A	Honeywell	Honeywell
LSYFB7L	Honeywell	Honeywell
LSYFC1A	Honeywell	Honeywell
LSYFC7L3	Honeywell	Honeywell
LSYFC7L4	Honeywell	Honeywell
LSYHC3K	Honeywell	Honeywell
LSYJB1A-7A	Honeywell	Honeywell
LSYJB1A-7M	Honeywell	Honeywell
LSYJB1E-7A	Honeywell	Honeywell
LSYJB2B-7M	Honeywell	Honeywell
LSYJB3K-7M	Honeywell	Honeywell
LSYJC1A-7A	Honeywell	Honeywell
LSYJC6B-7M	Honeywell	Honeywell
LSYKB4L-8C	Honeywell	Honeywell
LSYKC1ADD-8C	Honeywell	Honeywell
LSYLB7M	Honeywell	Honeywell
LSYLB7MR-FP	Honeywell	Honeywell
LSYMB4N	Honeywell	Honeywell
LSYMB4N-2K	Honeywell	Honeywell
LSYMB7N-1D	Honeywell	Honeywell
LSYMC6D	Honeywell	Honeywell
LSYNB3K	Honeywell	Honeywell
LSYNB4L	Honeywell	Honeywell
LSYNB5A	Honeywell	Honeywell
LSYPB1A	Honeywell	Honeywell
LSYPB3K	Honeywell	Honeywell
LSYPB3KP-FP	Honeywell	Honeywell
LSYPB4L-4N	Honeywell	Honeywell
LSYPB6B	Honeywell	Honeywell
LSYPC1A	Honeywell	Honeywell
LSYPC2B	Honeywell	Honeywell
LSYRC4L	Honeywell	Honeywell
LSYRC5KP-FP	Honeywell	Honeywell
LTN/GTVA355001EC-V1	WOLFSPEED, INC	Wolfspeed
LWC100-A-C	Panduit	Panduit
M-FIAM5BMN3	Vicor	Vicor
M-FIAM7BMG3	Vicor	Vicor
M-FIAM9MK2	Vicor	Vicor
M032SG6AE	Nuvoton Technology Corporation	Nuvoton Technology
M0511-3-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0518LC2AE	Nuvoton Technology Corporation	Nuvoton Technology
M0537-4-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0554-3-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0595-3-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0596-4-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0599-4-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0599-4-B	RAF Electronic Hardware	RAF Electronic Hardware
M0602-4-N	RAF Electronic Hardware	RAF Electronic Hardware
M0633-5-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0653-4-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0654-4-N	RAF Electronic Hardware	RAF Electronic Hardware
M0665-5-SS	RAF Electronic Hardware	RAF Electronic Hardware
M0713-5-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0719-6-B	RAF Electronic Hardware	RAF Electronic Hardware
M0907-B-25-AL	RAF Electronic Hardware	RAF Electronic Hardware
M0946-B-35-B	RAF Electronic Hardware	RAF Electronic Hardware
M1005-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1007-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1055-3005-SS	RAF Electronic Hardware	RAF Electronic Hardware
M1058-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1113-4007-SS	RAF Electronic Hardware	RAF Electronic Hardware
M12-C02PT62RM	ABB	ABB Semiconductors AG
M1226-5008-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1258-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1267-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1271-2545-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1273-2545-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1277-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1279-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1301-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1301-3005-SS	RAF Electronic Hardware	RAF Electronic Hardware
M1302-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1309-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1309-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1310-4007-N	RAF Electronic Hardware	RAF Electronic Hardware
M1318-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1319-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1320-4007-N	RAF Electronic Hardware	RAF Electronic Hardware
M1322-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1326-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1326-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1327-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1330-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1331-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1331-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M1331-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1357-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1358-5008-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1360-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1361-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1365-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1365-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1372-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1372-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1372-5008-SS	RAF Electronic Hardware	RAF Electronic Hardware
M1413-5008-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1431-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1460-6010-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1472-6010-B	RAF Electronic Hardware	RAF Electronic Hardware
M1474-6010-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1500-B-2545-S	RAF Electronic Hardware	RAF Electronic Hardware
M1502-A-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M1505-B-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1505-C-2545-AL	RAF Electronic Hardware	RAF Electronic Hardware
M1513-B-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M1541-B-3506-B	RAF Electronic Hardware	RAF Electronic Hardware
M1572-C-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1575-C-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1579-B-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1607-D-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1609-D-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1615-B-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M1617-D-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1620-C-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1627-D-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M1672-D-2545-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2101-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2102-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2103-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2105-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2105-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2107-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2107-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2109-2545-B	RAF Electronic Hardware	RAF Electronic Hardware
M2122-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2129-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2141-3506-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2142-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2145-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2148-3506-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2148-3506-SS	RAF Electronic Hardware	RAF Electronic Hardware
M2149-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2150-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2151-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2152-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2153-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2154-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2154-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2155-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2157-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2157-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2159-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2160-2545-SS	RAF Electronic Hardware	RAF Electronic Hardware
M2160-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2161-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2162-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2163-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2165-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2167-3005-B	RAF Electronic Hardware	RAF Electronic Hardware
M2167-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2185-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2188-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2191-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2192-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2194-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M2195-4007-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2195-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2195-5008-AL	RAF Electronic Hardware	RAF Electronic Hardware
M2195-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M2199-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2205-4007-B	RAF Electronic Hardware	RAF Electronic Hardware
M2228-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M2231-5008-B	RAF Electronic Hardware	RAF Electronic Hardware
M2244-3005-AL	RAF Electronic Hardware	RAF Electronic Hardware
